tenure,msf_with_vat,credit_rating,credit_limit,days_remaining,ooc_tag,area_group,handset_type,dos,total_rev_amt_m0,ob_onnet_call_min_m0,ob_globe_call_min_m0,ob_sun_call_min_m0,ob_oth_call_min_m0,ob_intl_call_min_m0,ib_onnet_call_min_m0,ib_globe_call_min_m0,ib_sun_call_min_m0,ib_oth_call_min_m0,ib_intl_call_min_m0,sms_onnet_m0,sms_offnet_m0,sms_intl_m0,data_vol_mb_m0,total_rev_amt_l3m,ob_onnet_call_min_l3m,ob_globe_call_min_l3m,ob_sun_call_min_l3m,ob_oth_call_min_l3m,ob_intl_call_min_l3m,ib_onnet_call_min_l3m,ib_globe_call_min_l3m,ib_sun_call_min_l3m,ib_oth_call_min_l3m,ib_intl_call_min_l3m,sms_onnet_l3m,sms_offnet_l3m,sms_intl_l3m,data_vol_mb_l3m,sr_count_l3m,bill_amt_m0,bill_amt_m1,bill_amt_m2,paid_amt_m0,paid_amt_m1,paid_amt_m2,payment_l3m,churn_inactive_flag_m1
112.2,800,10400,2400.0,0,1,SL,SMARTPHONE LTE,3,800.01,0.0,0.0,0.0,0.0,0.0,85.83583333,1.18933333,0.0,11.52999999,0.0,0,0,0,0.009905815125,-152.3133333,-15.83555555,-0.1832222233,0.0,-6.947055557,0.0,-64.59961112,-3.531388893,-4.754944443,-0.5636666733,0.0,-2.666666667,-12.0,0.0,-0.00155099233,2,5001.01,4101.01,2165.13,0.0,0.0,0.0,0,1
3.333333333,2999,10100,5998.0,630,0,NCR,SMARTPHONE LTE,0,2999.0,186.132,147.8966667,9.82616667,178.6593333,0.0,37.752,16.67483332,0.0,43.73683332,0.0,133,182,0,32411.11758,-7.503333333,116.4579444,87.83788891,3.633055557,116.3591111,0.0,18.10027777,7.992777767,-0.2025,26.02349999,0.0,41.0,61.33333333,0.0,8067.999658,0,-2056.8,-5078.31,-8077.31,0.0,0.0,0.0,0,0
58.73333333,2999,10400,10000.0,631,0,NCR,FEATUREPHONE DATA CBL,43,5838.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-183.0,0.0,-1.006333333,0.0,-0.7435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12141.61826,13,26785.01,19608.03,9878.5,0.0,0.0,0.0,0,0
70.33333333,399,10900,1197.0,0,1,NCR,SMARTPHONE LTE,0,414.01,0.43166667,2.69783333,0.0,5.34049999,0.0,4.65033333,6.969,0.0,0.86083333,0.0,12,30,0,1291.208791,7.506666667,-0.1376666633,-4.778333337,0.0,3.560333327,0.0,2.232166663,3.805388887,0.0,-1.193333333,0.0,-64.0,-121.6666667,0.0,22.55030028,1,-2256.95,-2663.45,-3062.45,0.0,0.0,0.0,0,0
41.03333333,399,10201,1197.0,0,1,NL,SMARTPHONE LTE,0,-26.6,2.46733333,0.0,0.0,1.91533333,0.0,38.60466666,0.0,0.0,1.11016667,0.0,2,276,0,391.0757208,-380.64,-1.398000003,-0.5366666667,0.0,0.2797777767,0.0,15.18394444,0.0,0.0,-0.3987777767,0.0,-7.333333333,158.6666667,0.0,-1248.5624,1,2137.19,1702.22,821.89,0.0,0.0,0.0,0,0
37.9,399,10900,1197.0,0,1,NCR,SMARTPHONE LTE,0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1994.269871,-16.46333333,0.0,-0.6447777767,0.0,0.0,-0.908,0.0,0.0,-5.164,0.0,-0.1222222233,-0.3333333333,0.0,0.0,560.8669844,13,-2730.56,-3183.89,-3582.89,0.0,0.0,0.0,0,0
36.0,399,10200,1197.0,0,1,NL,SMARTPHONE LTE,0,404.0,5.32383334,0.26833333,0.817,1.16383333,0.0,81.72416665,15.24833333,11.60166666,119.6906667,0.0,245,108,0,1798.046149,-66.6,2.126055557,-0.1920000033,0.5446666667,0.4033888867,0.0,-11.33561112,2.56533333,0.57644444,35.44983332,0.0,-36.66666667,-44.66666667,0.0,-1408.447656,0,-2442.53,-3051.33,-3450.33,0.0,0.0,0.0,0,0
41.2,399,10201,2397.0,0,1,CL,SMARTPHONE LTE,2,534.07,0.0,2.966,0.0,0.0,0.0,119.7226667,0.0,0.0,0.0,0.0,11,258,0,2770.049463,37.19666667,0.0,1.977333333,0.0,0.0,0.0,73.64505555,0.0,0.0,0.0,0.0,1.0,-154.0,0.0,690.0913604,19,-1273.67,-1763.68,-2230.22,0.0,0.0,0.0,0,1
3.933333333,999,10104,1998.0,612,0,NL,SMARTPHONE LTE,0,998.99,74.22116666,38.45083333,0.64566667,9.5285,0.0,35.78699999,0.0,1.04183333,0.0,0.0,134,18,0,10187.81756,-7.506666667,-126.1501667,22.04438889,-1.15222222,1.733666667,0.0,1.898444437,0.0,-2.26177778,-4.649666667,0.0,-21.66666667,-12.33333333,0.0,3151.429643,0,20.14,-1178.85,-2400.36,0.0,0.0,0.0,0,0
20.63333333,999,10400,1998.0,0,1,SL,SMARTPHONE LTE,6,999.0,0.0,0.0,0.0,0.0,0.0,1.54966667,0.0,0.0,1.33783333,0.0,0,0,0,1.743416786,-52.52666667,-66.12255556,-14.87622222,-17.25277778,-0.19288889,0.0,-17.16216666,-1.488833333,-0.7970555567,-0.3392222267,0.0,-226.6666667,-81.0,0.0,-3711.732997,1,5316.24,3929.25,1885.4,0.0,0.0,0.0,0,1
36.96666667,999,10200,9500.0,380,0,NCR,SMARTPHONE LTE,0,1947.64,3.28433333,2.81499999,0.0,21.968,0.0,1.9605,0.0,0.0,0.0,0.0,258,49,0,761.5285597,-312.6666667,0.7637777733,1.87666666,0.0,-23.22544444,0.0,-2.113666667,-0.33588889,0.0,0.0,0.0,87.0,12.0,0.0,-570.1495746,7,-10361.53,-12638.17,-15852.81,0.0,0.0,0.0,0,0
100.1,250,10900,2400.0,0,1,MIN,SMARTPHONE LTE,0,280.01,6.55,1.53333334,0.0,0.0,0.0,7.06666666,0.0,0.0,0.0,0.0,20,13,0,0.0,-21.17,0.5833333367,0.4722222267,0.0,-0.1777777767,-1.184333333,3.322222217,0.0,0.0,-1.655555557,0.0,10.0,7.0,0.0,0.0,5,-81.35,-431.22,-834.22,0.0,0.0,0.0,0,0
97.2,250,10900,1000.0,0,1,NCR,SMARTPHONE 3G,2,250.0,12.64366666,0.03233333,1.36866667,11.8635,0.0,3.49683333,4.186,0.0,0.0,0.0,32,20,0,0.02873420715,-12.5,6.662555553,0.02155555333,-3.20372222,1.508055553,0.0,-0.8159444467,1.975777777,-3.943333337,-0.2311666667,0.0,0.6666666667,0.0,0.0,-14.09985129,6,-538.34,-803.34,-1117.52,0.0,0.0,0.0,0,0
60.33333333,250,10400,3600.0,193,0,SL,SMARTPHONE LTE,2,227.49,0.86733333,0.0,0.0,0.0,0.0,13.34933333,5.802,0.0,0.0,4.91666667,29,3,0,7.631477356,-2.503333333,-12.93444445,-0.4872222233,-0.3881666667,-0.3453333333,0.0,4.917611107,3.5315,-0.1377777767,-1.172833333,3.27777778,-24.0,-6.0,0.0,-31.87836202,1,885.76,650.76,310.66,0.0,0.0,0.0,0,0
115.1,250,10900,750.0,0,1,VIS,SMARTPHONE LTE,0,250.0,101.7666667,0.0,0.0,6.43333333,0.0,374.2833333,1.3,3.31666667,13.11666667,0.0,846,188,0,13.39813805,-11.16,46.82222221,-0.2166666667,-1.177777777,0.1388888833,0.0,-57.5611111,-2.038888893,-18.78333333,-0.06111111333,0.0,287.0,63.33333333,0.0,8.703612963,1,-2780.06,-3037.56,-3313.54,0.0,0.0,0.0,0,0
3.666666667,1499,10104,2998.0,620,0,NCR,SMARTPHONE LTE,0,1499.0,33.73999999,30.16466666,1.31883333,34.96333333,0.0,23.77033333,23.9595,3.45733333,12.57316667,0.0,103,285,0,10534.09952,-0.68,20.28949999,7.954277767,-5.24688889,13.42994445,0.0,11.16694444,7.311722223,-0.5332777833,3.588277777,0.0,28.33333333,26.66666667,0.0,-2971.726143,0,-512.61,-2811.6,-5112.63,0.0,0.0,0.0,0,0
4.2,1499,10100,2998.0,604,0,CL,SMARTPHONE LTE,0,2024.28,0.0,0.0,0.0,0.0,0.0,0.0,1.01766667,0.0,0.0,0.0,46,75,0,6720.684524,329.6166667,-1.47788889,-1.171222223,-0.2248333333,-0.477,-0.03866666667,-4.105333333,0.50927778,0.0,-0.5082222233,0.0,-14.33333333,33.66666667,0.0,2043.415121,0,309.65,-1237.84,-2756.23,0.0,0.0,0.0,0,0
3.833333333,1499,10104,2998.0,615,0,SL,SMARTPHONE LTE,0,1499.0,66.64383334,0.6015,0.0,1.432,0.0,0.0,0.0,0.0,0.0,0.0,22,12,0,1874.372663,0.0,-144.8852222,0.401,0.0,-0.1511666667,0.0,0.0,0.0,0.0,-10.6525,0.0,10.66666667,4.666666667,0.0,-44.92813746,0,-299.81,-1998.81,-3697.81,0.0,0.0,0.0,0,0
3.366666667,1499,10100,2998.0,629,0,MIN,SMARTPHONE LTE,0,1499.0,31.03333334,15.90000001,0.0,27.66666668,0.0,48.68333333,4.2,0.7,7.43333333,0.0,349,291,0,9029.539536,-132.6666667,-7.88333333,3.783333337,-0.58888889,11.42777779,0.0,5.91666666,2.305555553,0.3666666667,2.438888887,0.0,30.33333333,-34.0,0.0,-4707.219368,0,907.66,-591.34,-2488.34,0.0,0.0,0.0,0,0
3.733333333,1499,10100,2998.0,618,0,SL,SMARTPHONE LTE,0,1499.0,12.34266666,0.249,0.0,0.15866667,0.0,18.63783333,15.41916667,0.0,8.02466666,0.0,110,406,0,9827.803065,0.0,8.22844444,0.166,0.0,0.10577778,0.0,10.43461111,9.007000003,0.0,4.70655555,-0.8222222233,40.33333333,165.3333333,0.0,1414.39669,0,1385.29,-113.71,-1612.71,0.0,0.0,0.0,0,0
97.53333333,0,10900,600.0,0,1,NCR,SMARTPHONE LTE,1,87.43,0.0,0.58233333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,763.907176,32.65,-0.1191666667,0.38822222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.333333333,8.0,0.0,429.3172684,0,-116.09,-182.52,-193.0,0.0,0.0,0.0,0,0
84.26666667,0,10900,600.0,0,1,NCR,FEATUREPHONE NON DATA CBL,2,25.98,3.4665,0.0,0.0,0.0,0.0,0.16866667,0.0,0.0,0.0,0.0,2,0,0,0.0,-18.33,-0.5153888867,-0.41688889,0.0,0.0,0.0,-1.334166667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,-217.87,-251.35,-324.82,0.0,0.0,0.0,0,0
96.73333333,0,10900,600.0,0,1,CL,SMARTPHONE LTE,18,33.49,0.0,1.46483334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,1.909389496,-29.83,0.0,-1.79644444,0.0,-0.001555556667,0.0,0.0,-0.0985,0.0,-3.002,0.0,-2.666666667,-2.666666667,0.0,-10.67056211,5,-1144.51,-1153.01,-1300.98,0.0,0.0,0.0,0,0
140.8333333,0,10201,600.0,0,1,MIN,FEATUREPHONE NON DATA CBL,4,222.85,0.95,0.18333333,0.0,0.0,0.0,0.0,0.81666667,0.0,0.0,0.0,3,3,0,0.7794542313,65.61,0.5444444433,-0.005555556667,0.0,0.0,0.0,0.0,-0.3166666633,0.0,0.0,0.0,1.0,1.666666667,0.0,-17.6510102,0,-50.07,-263.37,-299.85,0.0,0.0,0.0,0,0
90.86666667,0,10900,600.0,0,1,MIN,SMARTPHONE LTE,16,45.01,0.0,1.03333333,0.0,0.45,0.0,0.0,0.38333333,0.0,0.0,0.0,0,5,0,0.0,-38.63,0.0,0.6277777767,0.0,-5.277777777,0.0,0.0,0.1999999967,0.0,0.0,0.0,-1.333333333,1.0,0.0,-69.52682273,0,196.29,47.82,-71.1,0.0,0.0,0.0,0,0
86.86666667,0,10900,600.0,0,1,NCR,SMARTPHONE LTE,0,560.85,46.76433333,1.941,0.0,0.0,0.0,70.82816667,0.0,0.0,0.0,0.0,373,9,0,0.0,370.7333333,31.17622222,1.294,0.0,0.0,0.0,47.21877778,0.0,0.0,-0.4848333333,0.0,247.6666667,5.0,0.0,0.0,8,6.92,-2.58,-2.58,0.0,0.0,0.0,0,0
88.43333333,0,10900,1500.0,0,1,NCR,SMARTPHONE LTE,3,0.0,0.0,1.07716666,0.0,0.0,0.0,0.0,0.0,0.0,4.00266666,0.0,0,0,0,0.0,-5.153333333,0.0,0.7181111067,0.0,0.0,0.0,-1.474777777,-1.312111113,0.0,1.070333327,0.0,0.0,0.0,0.0,0.0,2,244.48,244.48,183.4,0.0,0.0,0.0,0,0
80.93333333,0,10900,600.0,0,1,VIS,SMARTPHONE LTE,0,40.02,0.0,0.0,0.0,0.0,0.0,9.78333333,2.65,0.0,0.0,0.0,1,0,0,77.34652805,12.35666667,0.0,-0.16111111,0.0,-1.4,0.0,1.644444447,0.6166666633,0.0,0.0,0.0,-1.0,0.0,0.0,51.56435204,0,63.81,20.84,20.84,0.0,0.0,0.0,0,0
99.8,0,10900,2000.0,0,1,NCR,SMARTPHONE LTE,0,413.99,243.8473333,1.2435,120.9963333,21.57,0.0,203.107,9.24983335,42.21950001,0.0,0.0,221,211,0,80.63817978,0.003333333333,116.1946111,0.829,63.72855555,13.01583333,0.0,105.0343333,5.445222233,10.21350001,-1.038055557,0.0,41.0,25.0,0.0,-78.55689271,12,-766.38,-1195.35,-1594.35,0.0,0.0,0.0,0,0
105.0666667,0,10900,600.0,0,1,CL,SMARTPHONE LTE,5,90.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.006084442139,18.04,0.0,-1.029277777,-0.3218333333,0.0,0.0,-0.5612777767,0.0,0.0,0.0,0.0,0.3333333333,-3.333333333,0.0,-7.962233861,0,115.38,67.41,-10.54,0.0,0.0,0.0,0,0
9.966666667,1999,10300,3998.0,629,0,NCR,SMARTPHONE LTE,0,2915.99,123.0335,322.1435,0.0,90.445,0.0,57.98716666,17.342,0.0,4.2515,0.01666667,190,251,0,18807.48721,-232.6233333,49.58972222,205.0968889,-0.07538889,59.71616667,0.0,24.97922222,10.81361111,-0.1528333333,2.834333333,0.01111111333,21.0,97.33333333,0.0,9456.346422,0,3750.11,63.12,-4414.4,0.0,0.0,0.0,0,0
32.06666667,999,10400,3996.0,0,1,SL,SMARTPHONE LTE,2,1006.5,0.0,0.0,0.0,0.0,0.0,49.27316665,7.52083334,28.53716667,1.36433334,0.0,0,0,0,0.005571365356,-53.83333333,-4.6955,-3.88183333,-3.06611111,-2.693722223,0.0,-2.026944463,-11.47388889,16.99150001,-3.218111107,0.0,-15.33333333,-53.33333333,0.0,-8310.082829,1,5166.65,4139.65,1995.66,0.0,0.0,0.0,0,0
23.1,999,10400,3996.0,98,0,MIN,SMARTPHONE LTE,0,0.0,6.28333333,6.05,0.0,4.03333334,0.0,18.25000001,0.0,0.0,7.21666667,0.0,219,4,0,2736.863992,-311.51,4.188888887,4.033333333,0.0,2.688888893,0.0,12.16666667,0.0,0.0,4.811111113,0.0,146.0,2.0,0.0,1824.554196,32,7024.62,6689.08,4459.26,0.0,0.0,0.0,0,0
13.76666667,999,10200,1499.0,0,1,NCR,SMARTPHONE LTE,0,999.0,0.0,3.09216667,0.0,1.25483333,0.0,0.0,0.47466667,0.0,0.0,0.0,0,0,0,115.4305935,0.0,-1.706333333,1.05088889,0.0,-0.7207222233,0.0,-0.2460555567,0.3164444467,0.0,-0.1212222233,0.0,0.0,-3.0,0.0,39.24621328,0,-445.96,-1444.96,-2537.5,0.0,0.0,0.0,0,0
113.6,500,10400,1797.0,0,1,CL,FEATUREPHONE NON DATA CBL,62,599.0,0.0,0.0,0.0,0.0,0.0,3.09666667,0.0,0.0,1.19866667,0.0,0,0,0,0.0,-14.32333333,-291.2328889,-0.3377777767,-4.772999997,-0.5643333333,0.0,-75.42633333,-1.933333333,-0.4053333333,-6.47172222,0.0,-454.6666667,-6.333333333,0.0,0.0,1,2456.11,1837.12,908.43,0.0,0.0,0.0,0,1
256.4333333,500,10201,68500.0,132,0,CL,SMARTPHONE LTE,0,300.0,0.0,0.7705,0.0,0.0,0.0,0.585,0.58216667,0.0,0.0,0.0,11,17,0,0.006843566895,0.0,0.0,0.5136666667,-3.717666667,0.0,0.0,-1.395999997,-0.6203888867,0.0,0.0,0.0,2.666666667,3.333333333,0.0,0.002117156982,0,-300.35,-600.35,-900.35,0.0,0.0,0.0,0,0
253.5666667,500,10201,20000.0,0,1,NCR,FEATUREPHONE DATA CBL,0,656.99,85.9875,17.10633332,55.03633334,7.883,0.0,11.3885,11.17366666,45.06833333,6.0285,0.0,23,133,14,0.0001735687256,16.2,52.068,8.82816666,30.64033334,5.037722223,0.0,-29.59588889,6.47327777,23.12327778,4.019,0.0,-13.0,35.0,3.666666667,-2.638498942e-05,0,-151.69,-651.69,-1421.22,0.0,0.0,0.0,0,0
74.86666667,500,10400,1797.0,0,1,SL,SMARTPHONE LTE,1,803.07,62.03333334,5.45,0.0,44.65,0.0,95.99999999,3.55,0.0,22.81666668,0.0,97,14,0,0.0,-313.4166667,-6.872222213,-3.211111113,-12.67777778,0.9166666667,0.0,-8.544444457,0.95,-0.38888889,11.57222223,0.0,-64.0,0.0,0.0,0.0,0,3055.23,1800.62,-265.49,0.0,0.0,0.0,0,1
28.0,500,10400,1500.0,0,1,NCR,FEATUREPHONE NON DATA CBL,7,636.52,0.0,0.0,0.0,0.0,0.0,121.4865,1.19466666,25.36016666,2.78483333,0.0,0,0,0,0.002277374268,-124.5533333,-8.724444447,-3.686444443,-0.2858333333,-5.618666673,0.0,-62.6995,-0.2570000067,10.56966666,-0.2237222233,0.0,-0.6666666667,-1.333333333,0.0,-0.01648521423,3,2566.51,1832.46,776.89,0.0,0.0,0.0,0,1
217.8,500,10201,7800.0,0,1,SL,SMARTPHONE LTE,0,519.06,5.77966667,8.26766668,0.0,0.87083333,0.0,23.80583334,13.37883333,1.6185,2.58483334,0.0,248,296,0,27.46758747,114.4066667,2.527722223,3.613666673,-0.9243333333,0.2216111067,0.0,-11.62427777,3.629722217,-1.788944443,1.075222227,0.0,39.0,-71.0,0.0,8.672118505,0,-768.29,-1134.13,-1463.19,0.0,0.0,0.0,0,0
93.46666667,500,10201,2400.0,0,1,VIS,SMARTPHONE LTE,0,500.0,11.05000001,0.3,0.0,6.2,0.0,31.18333333,0.0,0.0,0.75,0.0,76,24,0,13.57196426,-20.33333333,3.32222223,-1.22777778,0.0,-2.51111111,0.0,-3.127777787,0.0,-0.76111111,-0.68888889,0.0,-10.0,-22.0,0.0,9.042572657,2,-6449.51,-6949.51,-7510.51,0.0,0.0,0.0,0,0
63.93333333,500,10201,1498.5,0,1,MIN,SMARTPHONE LTE,0,893.79,25.53333335,49.58333333,0.0,84.09999999,0.0,71.33333333,17.95000001,16.36666667,7.35000001,0.0,204,10,0,7101.148113,237.3133333,-0.3555555433,28.14444444,-9.433333333,34.51666666,0.0,5.899999993,6.888888897,10.91111111,2.166666673,0.0,57.0,-14.66666667,0.0,4425.181543,0,-667.54,-1224.12,-1743.18,0.0,0.0,0.0,0,0
249.5333333,500,10201,17800.0,0,1,SL,SMARTPHONE LTE,1,1832.64,2.88333333,0.28333333,0.0,0.36666667,0.0,0.41666667,0.0,0.0,0.0,0.0,4,9,0,1495.1726,888.4266667,0.41111111,0.1888888867,0.0,0.03333333667,0.0,-1.144444443,-0.4,-0.2555555567,0.0,0.0,-3.333333333,-0.6666666667,0.0,484.4046971,0,0.0,-500.0,-1000.0,0.0,0.0,0.0,0,0
77.26666667,599,10201,1500.0,0,1,NCR,SMARTPHONE LTE,0,599.0,323.9928334,2.40783333,0.0,0.0,0.0,135.5293333,2.6685,0.0,0.0,0.0,67,115,0,154.2200193,0.0,193.0273333,1.60522222,0.0,-1.588333333,0.0,-29.24461111,1.199833333,0.0,0.0,0.0,-15.33333333,-3.333333333,0.0,-216.3167448,0,-6957.62,-7556.62,-8155.62,0.0,0.0,0.0,0,0
39.16666667,599,10201,2400.0,0,1,CL,SMARTPHONE LTE,0,700.0,130.2823333,14.334,11.445,18.825,0.0,332.8636666,13.72000001,18.24299999,36.32383332,0.0,326,46,0,337.263422,-3.03,41.87461111,8.865388887,1.624166667,3.556944447,0.0,3.494388873,6.03272223,5.401833327,-17.48633334,-0.09444444333,10.0,-8.0,0.0,-29.97830009,0,-3627.89,-4337.89,-5037.89,0.0,0.0,0.0,0,0
3.1,599,10100,899.0,88,0,SL,SMARTPHONE LTE,0,881.98,0.40866667,3.38066666,0.0,3.3795,0.0,0.03366667,1.21516667,0.0,2.05983333,0.0,9,10,0,3125.039101,-144.0133333,-0.09983333333,1.676888883,0.0,2.253,0.0,-4.575944443,-0.6915555533,0.0,0.5290555533,0.0,-24.33333333,-9.0,0.0,-4472.631423,18,-150.07,-1248.07,-2346.07,0.0,0.0,0.0,0,0
3.433333333,599,10100,899.0,78,0,MIN,SMARTPHONE LTE,0,599.0,12.26666665,1.26666667,56.23333333,20.29999998,0.0,24.41666667,0.0,13.48333334,0.0,0.0,11,2,0,0.02569007874,0.0,-5.400000013,0.8444444467,24.61666666,8.1611111,0.0,-0.04444444333,0.0,-1.577777767,0.0,0.0,-10.66666667,-2.666666667,0.0,0.0144220988,0,239.6,-359.4,-958.4,0.0,0.0,0.0,0,0
11.93333333,599,10400,899.0,0,1,NCR,SMARTPHONE LTE,55,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-17.51,-3.564666667,-3.44338889,-0.9118888867,-2.873666667,0.0,0.0,0.0,0.0,0.0,0.0,-25.66666667,-20.0,0.0,-0.0009517669678,0,2680.32,2081.32,1074.07,0.0,0.0,0.0,0,1
3.666666667,599,10100,899.0,71,0,CL,SMARTPHONE LTE,0,599.0,79.15083334,3.07116667,5.2475,1.72033334,0.0,12.19483333,7.966,0.91933333,0.47083333,0.0,20,13,0,2186.950457,0.0,27.00077777,1.52327778,0.50683333,-0.3325555533,0.0,-10.89194445,5.044555557,-1.740277777,0.29783333,0.0,-16.66666667,-14.0,0.0,96.8331248,0,379.37,-219.63,-818.63,0.0,0.0,0.0,0,0
17.1,599,10201,1198.0,0,1,VIS,SMARTPHONE LTE,0,599.0,31.636,2.3,0.319,17.73383334,0.0,20.62516666,3.93983334,6.9145,18.0435,0.0,17,181,0,5358.734213,0.0,17.73238888,1.533333333,-2.268055553,8.83733334,0.0,0.9601666533,1.68966667,-1.425555553,-7.44044444,0.0,-10.0,-95.33333333,0.0,1870.524351,0,-96.61,-695.61,-1294.61,0.0,0.0,0.0,0,0
15.03333333,599,10201,1198.0,0,1,SL,FEATUREPHONE NON DATA CBL,0,599.0,679.9,19.91666666,0.0,11.23333333,0.0,87.13333335,29.08333333,0.0,0.0,0.0,101,33,0,0.0,0.0,266.5444445,6.238888887,0.0,-5.92777778,0.0,14.61666668,3.66666666,0.0,0.0,0.0,37.66666667,-4.0,0.0,0.0,11,-2759.71,-3358.71,-3957.71,0.0,0.0,0.0,0,0
68.0,800,10400,2400.0,0,1,VIS,SMARTPHONE 3G,0,346.01,3.96666666,0.0,0.0,6.06666667,0.0,15.90000001,3.41666667,0.0,5.23333333,0.0,4,45,0,0.0,-533.3333333,-16.18888889,-1.394444443,-13.46666666,-8.922222223,0.0,-23.78888888,-3.79444444,-5.16111111,-15.06666667,0.0,-26.33333333,-84.66666667,0.0,-0.01908270518,17,4620.9,3474.89,1756.0,0.0,0.0,0.0,0,0
212.1333333,999,10201,25500.0,443,0,VIS,SMARTPHONE LTE,0,1199.99,82.90000001,2.45,3.06666667,38.58333333,0.0,82.36666669,2.33333333,8.86666666,11.81666666,0.0,761,1273,0,1352.807577,-16.08666667,37.63888889,-20.68888888,-8.33888889,16.18888889,0.0,6.62222223,-1.055555563,-21.85000001,3.005555553,-0.8722222233,33.0,-23.33333333,0.0,243.1949984,0,-2236.37,-3235.37,-4684.61,0.0,0.0,0.0,0,0
10.06666667,999,10400,1998.0,0,1,NCR,SMARTPHONE LTE,15,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.25913525,0.0,-6.18361111,-6.772277777,0.0,-0.50011111,0.0,-17.43633333,0.0,0.0,0.0,0.0,-8.333333333,-14.0,0.0,-5321.188977,0,3789.15,2790.15,1705.93,0.0,0.0,0.0,0,1
3.333333333,999,10104,1998.0,630,0,MIN,SMARTPHONE LTE,8,998.99,0.0,5.65,0.0,22.60000001,0.0,0.0,0.0,0.0,0.0,0.0,9,15,0,5149.194697,0.0,-1.68888889,2.516666667,0.0,15.06666667,0.0,-0.4944444433,-0.1222222233,0.0,-3.588888887,0.0,3.0,9.333333333,0.0,-1307.727758,4,1198.68,-1499.31,-2698.3,0.0,-1499.0,0.0,0,0
3.3,999,10100,1998.0,0,1,MIN,SMARTPHONE LTE,2,999.0,2.96666666,3.3,0.0,0.6,0.0,1.01666667,0.8,0.0,2.38333333,0.0,3,4,0,1234.854116,0.0,1.977777773,2.0,0.0,0.4,0.0,0.67777778,0.5333333333,0.0,1.588888887,0.0,0.3333333333,2.333333333,0.0,-689.5402857,0,266.41,-732.59,-1731.59,0.0,0.0,0.0,0,1
101.3,999,10200,1998.0,545,0,MIN,SMARTPHONE LTE,0,1141.99,24.18333334,6.0,0.0,28.01666666,0.0,99.98333333,2.05,0.0,4.51666667,0.0,94,16,0,9902.051659,95.32666667,2.133333343,1.93888889,0.0,14.5,0.0,-7.461111113,-0.96111111,-0.9333333333,0.3888888933,0.0,-936.3333333,-372.6666667,0.0,4209.920772,1,-10.05,-1009.05,-2008.05,0.0,0.0,0.0,0,0
18.16666667,999,10400,1998.0,0,1,NCR,SMARTPHONE LTE,0,999.0,0.0,0.0,0.0,0.0,0.0,39.50300001,0.00316667,16.53383333,0.278,0.0,0,0,0,157.1727362,-278.08,-8.755777777,-19.16188889,-9.946,-11.59461111,0.0,17.16400001,-0.2739444433,2.167777777,-4.753111113,0.0,-81.33333333,-41.0,0.0,-1239.477288,0,5825.9,4826.9,2263.04,0.0,0.0,0.0,0,1
9.833333333,999,10400,1998.0,0,1,NCR,SMARTPHONE LTE,0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.909675598,-166.3333333,0.0,-1.319055553,0.0,-0.192,0.0,0.0,0.0,-0.25788889,0.0,0.0,-59.66666667,-8.0,0.0,-14578.38437,0,3886.24,2499.25,500.6,0.0,0.0,0.0,0,1
31.83333333,999,10400,1998.0,0,1,NCR,SMARTPHONE LTE,47,999.0,0.0,0.0,0.0,0.0,0.0,36.83299999,0.0,0.0,0.48583333,0.0,0,0,0,0.0,0.003333333333,-3.112055557,-0.3074444433,0.0,-0.5537777767,0.0,13.55127777,0.0,0.0,-35.24077778,0.0,-1.333333333,-6.666666667,0.0,-330.9408105,1,5159.87,3943.87,1825.83,0.0,0.0,0.0,0,1
87.36666667,250,10201,750.0,0,1,SL,SMARTPHONE LTE,0,280.01,14.00999999,4.33333333,0.0,1.45,0.0,73.7945,6.7,2.61666667,0.0,0.0,201,154,0,46.91085052,-106.3233333,-9.10894445,-0.5182777767,-0.6666666667,-4.8,0.0,-46.36311111,-2.682944447,1.744444447,-2.17533333,0.0,-39.66666667,-42.66666667,0.0,-177.7602936,1,-405.11,-755.12,-1284.1,0.0,0.0,0.0,0,0
